timestamp,counts per 10 seconds
1679697919.5823452,1
1679697929.594058,0
1679697939.6056063,0
1679697949.617097,0
1679697959.6287496,0
1679697969.6404772,0
1679697979.652075,0
1679697989.6636121,0
1679697999.6751223,0
1679698009.686617,0
1679698020.5481117,1
1679698030.5596728,0
