Epoch time,Latitude,Longitude,Radiation (cps),Radiation Bi (cps),Radiation K (cps),Radiation Tl (cps)
1682751495.2510545,0,0,35.0,0.2,0.2,0.0
1682751501.033342,0,0,37.8,1.0,0.2,0.0
1682751506.8244162,0,0,34.4,0.6,0.0,0.0
1682751512.6116412,0,0,36.0,1.2,0.4,0.0
1682751518.4178982,0,0,35.4,0.6,0.2,0.0
1682751524.2384412,0,0,36.6,1.6,0.4,0.0
1682751530.0616596,0,0,36.8,1.0,0.4,0.2
1682751535.9161575,0,0,39.0,1.0,0.6,0.0
1682751541.7869308,0,0,34.8,1.0,0.2,0.0
1682751547.6487327,0,0,40.2,1.4,0.2,0.0
1682751553.5255823,0,0,34.4,1.0,0.2,0.4
1682751559.6736329,0,0,36.6,0.6,0.2,0.0
1682751565.6338499,0,0,33.8,1.4,0.4,0.0
1682751571.6485171,0,0,36.8,1.8,0.2,0.0
1682751577.6658552,0,0,36.6,0.6,0.4,0.0
1682751583.6711926,0,0,39.0,0.8,0.4,0.0
1682751589.6072035,0,0,33.2,1.2,0.4,0.0
1682751595.5501053,0,0,36.8,1.4,0.6,0.0
1682751601.503181,0,0,39.6,0.6,0.2,0.0
1682751607.464085,0,0,33.6,1.6,0.2,0.0
1682751613.4371583,0,0,36.2,0.8,1.0,0.0
1682751619.4290648,0,0,35.4,1.8,1.0,0.0
1682751625.451794,0,0,37.4,1.2,0.4,0.0
1682751631.4625854,0,0,35.2,0.6,0.6,0.2
1682751637.7754393,0,0,31.8,1.2,0.0,0.0
1682751643.9085276,0,0,37.0,0.6,0.2,0.0
1682751650.0543573,0,0,35.6,1.0,0.2,0.0
1682751656.1313398,0,0,38.8,2.0,0.8,0.0
1682751662.189012,0,0,32.6,1.2,0.0,0.0
1682751668.2528274,0,0,32.4,0.8,0.0,0.0
1682751674.3367505,0,0,34.0,1.0,0.2,0.0
1682751680.4418793,0,0,32.0,0.8,0.0,0.2
1682751686.5460217,0,0,36.6,0.4,0.0,0.0
1682751692.7208295,0,0,38.4,0.8,0.4,0.0
1682751699.0913339,0,0,32.8,1.0,0.0,0.0
1682751705.3408678,0,0,35.0,1.4,0.4,0.0
1682751711.5768332,0,0,36.0,0.8,0.0,0.2
1682751717.743684,0,0,37.8,0.8,0.8,0.0
1682751723.928554,0,0,37.4,0.4,0.4,0.0
1682751730.1069002,0,0,35.8,0.8,0.0,0.2
1682751736.2961016,0,0,37.8,0.6,0.2,0.0
1682751742.5084448,0,0,34.6,1.0,0.4,0.2
1682751748.929832,0,0,34.0,1.0,0.6,0.0
1682751755.2948198,0,0,39.6,0.4,0.2,0.0
1682751761.809978,0,0,37.6,0.4,0.2,0.0
1682751768.0675275,0,0,34.8,1.2,0.6,0.0
1682751774.3493674,0,0,33.8,0.6,0.8,0.0
1682751780.6222215,0,0,36.4,0.8,0.2,0.0
1682751786.907936,0,0,34.6,1.0,0.2,0.0
1682751793.3089268,0,0,35.8,0.2,0.0,0.0
1682751799.7489247,0,0,36.4,1.2,0.4,0.2
1682751806.129205,0,0,38.2,1.4,0.4,0.0
1682751812.632186,0,0,36.4,1.0,0.2,0.0
1682751818.9657032,0,0,37.8,0.2,0.2,0.0
1682751825.3158305,0,0,36.0,0.4,0.0,0.2
1682751831.7668257,0,0,32.8,0.8,0.6,0.0
1682751838.216019,0,0,38.2,0.4,0.4,0.0
1682751844.7035003,0,0,39.8,1.0,0.4,0.0
1682751851.0807443,0,0,34.4,1.4,0.4,0.0
1682751857.48181,0,0,41.6,1.4,0.4,0.2
1682751864.090597,0,0,34.0,1.4,0.4,0.0
1682751870.6177087,0,0,35.0,0.8,0.0,0.0
1682751877.1472511,0,0,35.4,0.4,0.4,0.0
1682751883.7018309,0,0,32.4,0.6,0.6,0.0
1682751890.1631012,0,0,35.8,0.6,0.6,0.2
1682751896.6236227,0,0,38.4,0.4,0.0,0.0
1682751903.0911818,0,0,34.6,0.6,0.6,0.2
1682751909.8641431,0,0,36.8,1.0,0.0,0.0
1682751916.4479485,0,0,37.0,1.0,0.2,0.0
1682751923.007932,0,0,36.0,0.2,0.4,0.0
1682751929.680612,0,0,36.2,0.8,0.8,0.0
1682751936.235128,0,0,35.4,0.6,0.6,0.0
1682751942.8857465,0,0,34.6,0.6,0.2,0.0
1682751949.610531,0,0,37.2,0.6,0.2,0.0
1682751956.4654822,0,0,35.8,1.6,0.0,0.0
1682751963.0422814,0,0,35.4,0.8,0.0,0.0
1682751969.6306355,0,0,36.0,1.6,0.0,0.0
1682751976.3153567,0,0,32.8,1.4,0.0,0.0
1682751983.0262275,0,0,33.4,0.6,0.4,0.0
1682751989.847362,0,0,36.6,0.6,0.6,0.0
1682751996.4594615,0,0,37.2,0.2,0.2,0.0
1682752003.287733,0,0,34.2,0.4,0.4,0.0
1682752010.0480092,0,0,35.4,0.8,0.0,0.2
1682752016.8237336,0,0,35.8,1.0,0.4,0.0
1682752023.4982975,0,0,32.8,0.8,0.2,0.0
1682752030.1733294,0,0,37.0,0.4,0.4,0.0
1682752036.859196,0,0,35.2,1.2,0.6,0.0
1682752043.9185011,0,0,32.2,1.0,0.4,0.0
1682752050.8693209,0,0,42.4,1.6,0.0,0.0
1682752057.6079452,0,0,38.0,0.6,0.2,0.0
1682752064.3504817,0,0,34.4,0.4,0.0,0.0
1682752071.2269397,0,0,38.0,1.4,0.2,0.0
1682752078.0775352,0,0,33.8,0.8,0.0,0.0
1682752085.0571754,0,0,36.2,1.0,0.4,0.2
1682752091.8626554,0,0,35.2,0.6,0.2,0.0
1682752098.761777,0,0,34.6,0.6,0.6,0.0
1682752105.698147,0,0,37.0,1.0,0.0,0.2
1682752112.5153623,0,0,35.0,1.0,0.6,0.0
1682752119.3233974,0,0,35.6,0.4,0.6,0.0
1682752126.3980968,0,0,38.6,0.4,0.2,0.0
1682752133.3400478,0,0,33.8,0.4,0.0,0.0
1682752140.2031972,0,0,38.2,0.8,0.6,0.0
1682752147.1614342,0,0,28.6,0.2,0.4,0.0
1682752154.0900257,0,0,37.2,0.8,0.2,0.0
1682752161.265919,0,0,34.6,1.2,0.4,0.0
1682752168.181634,0,0,33.6,0.6,0.4,0.0
1682752175.1998293,0,0,36.2,1.2,0.0,0.0
1682752182.21497,0,0,37.4,0.6,0.2,0.0
1682752189.260875,0,0,40.0,1.4,0.0,0.4
1682752196.2029302,0,0,34.8,1.2,0.0,0.0
1682752203.4774182,0,0,34.2,0.8,0.0,0.0
1682752210.5461087,0,0,32.8,0.2,0.0,0.0
1682752217.5634875,0,0,36.0,0.6,0.0,0.0
1682752224.5430446,0,0,35.0,0.4,0.2,0.0
1682752231.7434294,0,0,33.0,1.2,0.4,0.0
1682752239.0470557,0,0,36.4,1.2,0.4,0.0
1682752246.067261,0,0,32.6,0.6,0.2,0.0
1682752253.196756,0,0,35.6,1.0,0.6,0.0
1682752260.3277268,0,0,33.6,0.2,0.0,0.0
1682752267.450847,0,0,29.4,0.6,0.2,0.0
1682752274.7314248,0,0,39.4,1.8,0.0,0.0
1682752281.9613135,0,0,38.4,1.2,0.2,0.0
1682752289.1456437,0,0,30.4,0.2,0.0,0.0
1682752296.2297883,0,0,37.0,0.0,0.2,0.2
1682752303.4281032,0,0,32.4,0.4,0.0,0.0
1682752310.8681715,0,0,34.2,0.6,0.2,0.2
1682752318.0191586,0,0,34.4,0.2,0.0,0.2
1682752325.1645672,0,0,34.6,0.4,0.4,0.0
1682752332.4426775,0,0,31.6,1.2,0.4,0.0
1682752339.8355987,0,0,32.4,0.8,0.0,0.0
1682752347.0483592,0,0,33.0,0.0,0.6,0.0
1682752354.3826048,0,0,32.0,1.2,0.0,0.0
1682752361.6523786,0,0,33.6,0.4,0.2,0.0
1682752368.9461143,0,0,36.0,1.8,0.4,0.0
1682752376.4820523,0,0,35.8,1.0,0.0,0.0
1682752383.8055089,0,0,35.0,0.8,0.0,0.0
1682752391.086445,0,0,34.6,0.8,0.0,0.2
1682752398.3569613,0,0,34.6,1.4,0.4,0.0
1682752405.9979842,0,0,37.6,1.6,0.6,0.0
1682752413.405176,0,0,33.0,0.6,0.0,0.0
1682752420.735611,0,0,36.2,0.4,0.2,0.0
1682752428.1818004,0,0,33.0,0.6,0.6,0.0
1682752435.4998014,0,0,34.0,0.2,0.2,0.0
