Epoch time,Latitude,Longitude,Radiation (cps),Radiation Bi (cps),Radiation K (cps),Radiation Tl (cps)
1682753691.398826,0,0,40.6,0.2,0.6,0.0
1682753698.3140266,0,0,31.8,0.8,0.4,0.0
1682753705.315559,0,0,35.6,1.6,0.0,0.0
1682753712.1853235,0,0,33.8,1.0,0.2,0.0
1682753719.3148398,0,0,34.6,0.4,0.0,0.0
1682753726.3109074,0,0,38.2,0.4,0.2,0.2
1682753733.337857,0,0,36.2,1.2,0.0,0.0
1682753740.2816198,0,0,34.2,1.0,0.4,0.0
1682753747.2270207,0,0,31.6,1.0,0.2,0.0
1682753754.455795,0,0,36.2,1.0,0.2,0.0
1682753761.635899,0,0,33.2,1.2,0.0,0.0
1682753768.707907,0,0,34.6,0.6,0.2,0.0
1682753776.2972517,0,0,36.0,1.2,0.4,0.0
1682753783.4369864,0,0,35.2,2.0,0.4,0.0
1682753790.6752827,0,0,36.2,0.8,0.0,0.2
1682753797.708545,0,0,33.4,0.2,0.4,0.0
1682753804.9282725,0,0,31.8,1.0,0.2,0.0
1682753812.0236979,0,0,33.8,0.6,0.6,0.0
1682753819.0785453,0,0,36.4,2.0,0.0,0.0
1682753826.4696512,0,0,34.8,1.0,0.4,0.2
1682753833.6886098,0,0,33.8,0.8,0.2,0.2
1682753840.7842216,0,0,38.0,0.4,0.2,0.2
1682753848.685432,0,0,32.6,1.4,0.4,0.0
1682753855.912972,0,0,30.8,1.0,0.2,0.0
1682753863.2392237,0,0,34.4,0.4,0.2,0.2
1682753870.4975696,0,0,35.8,0.6,0.0,0.0
1682753877.7597487,0,0,36.0,0.4,0.4,0.0
1682753884.8924062,0,0,38.2,0.8,0.2,0.0
1682753892.0715442,0,0,31.0,0.4,0.0,0.0
1682753899.563786,0,0,33.8,1.4,0.2,0.0
1682753906.8445258,0,0,30.0,0.2,0.0,0.0
1682753914.0390785,0,0,32.4,0.0,0.2,0.0
1682753921.3538241,0,0,36.0,0.4,0.0,0.0
1682753928.7826512,0,0,36.8,0.4,0.0,0.0
1682753936.0083973,0,0,37.6,1.2,0.4,0.0
1682753943.5046928,0,0,31.6,1.0,0.2,0.0
1682753950.7615738,0,0,35.2,1.8,0.4,0.0
1682753958.0004797,0,0,34.2,2.2,0.6,0.0
1682753965.614072,0,0,37.0,0.8,0.2,0.0
1682753972.9501886,0,0,32.6,1.2,0.2,0.0
1682753980.334843,0,0,32.0,1.2,0.0,0.0
1682753987.713081,0,0,31.0,1.2,0.6,0.0
1682753995.2830749,0,0,38.0,1.2,0.0,0.0
1682754002.6224551,0,0,32.8,0.4,0.2,0.0
1682754010.0711303,0,0,37.0,0.0,0.4,0.0
1682754017.500287,0,0,34.8,0.4,0.0,0.0
1682754025.026768,0,0,38.0,0.4,0.2,0.2
1682754032.4933205,0,0,38.0,0.6,0.6,0.0
1682754039.906387,0,0,35.8,1.2,0.2,0.0
1682754047.289499,0,0,32.8,0.8,0.6,0.0
1682754054.8013165,0,0,33.4,1.0,0.2,0.0
1682754062.4284632,0,0,32.6,0.6,0.4,0.0
1682754069.9295301,0,0,31.6,0.4,0.2,0.0
1682754077.4609768,0,0,39.2,0.6,0.2,0.2
1682754084.8816276,0,0,34.4,0.6,0.8,0.0
1682754092.6815166,0,0,35.8,1.2,0.0,0.0
1682754100.2540264,0,0,33.6,1.0,0.4,0.0
1682754107.7239842,0,0,37.4,1.4,0.4,0.4
1682754115.3106337,0,0,32.0,0.8,0.4,0.0
1682754123.0625575,0,0,36.8,1.0,0.0,0.0
1682754130.588592,0,0,36.4,1.6,0.0,0.0
1682754138.266227,0,0,35.8,1.0,0.0,0.2
1682754145.7756674,0,0,33.6,1.4,0.0,0.0
1682754153.6541193,0,0,33.2,1.0,0.6,0.0
1682754161.2841218,0,0,34.2,0.4,0.2,0.2
1682754168.9295828,0,0,33.8,0.6,0.4,0.0
1682754176.7962582,0,0,34.8,0.8,0.0,0.0
1682754184.4710062,0,0,31.0,0.4,0.0,0.0
1682754192.1189876,0,0,34.8,0.8,0.0,0.0
1682754199.8966188,0,0,38.8,1.2,0.2,0.4
1682754207.7327843,0,0,34.0,0.0,0.4,0.0
1682754215.585902,0,0,34.8,1.0,0.6,0.2
1682754223.2189498,0,0,38.8,1.0,0.2,0.0
1682754230.9851496,0,0,33.8,0.8,0.2,0.0
1682754238.9756763,0,0,32.8,0.8,0.0,0.2
1682754246.884416,0,0,35.0,1.6,0.4,0.0
1682754254.6559281,0,0,37.0,0.6,0.2,0.0
1682754262.3910456,0,0,33.4,0.4,0.4,0.0
1682754270.4470942,0,0,36.6,1.6,0.6,0.0
1682754278.2460327,0,0,31.4,1.0,0.4,0.0
1682754285.988328,0,0,35.4,0.8,0.2,0.0
1682754294.121824,0,0,31.6,1.0,0.2,0.0
1682754301.8888783,0,0,35.4,0.4,0.4,0.0
1682754309.82495,0,0,37.8,1.4,0.4,0.0
1682754317.5765393,0,0,34.2,0.6,0.2,0.0
1682754325.729272,0,0,29.8,0.8,0.0,0.2
1682754333.5956767,0,0,33.6,0.6,0.6,0.0
1682754341.484668,0,0,32.6,0.6,0.2,0.0
1682754349.6127717,0,0,37.0,1.2,0.2,0.0
1682754357.488616,0,0,34.0,0.8,0.0,0.0
1682754365.457223,0,0,39.8,0.6,0.2,0.0
1682754373.3182967,0,0,32.8,0.8,0.0,0.2
1682754381.5114145,0,0,34.8,1.0,0.4,0.0
1682754389.421665,0,0,39.6,0.8,0.0,0.0
1682754397.4619312,0,0,31.2,1.2,0.0,0.0
1682754405.6171691,0,0,39.4,2.4,0.2,0.2
1682754413.6468904,0,0,35.4,1.4,0.6,0.0
1682754421.6626525,0,0,33.4,0.4,0.6,0.2
1682754429.739878,0,0,31.2,0.8,0.0,0.0
1682754438.037416,0,0,39.2,1.8,0.6,0.0
1682754446.019381,0,0,32.6,0.6,0.8,0.0
1682754454.0752823,0,0,35.6,1.0,0.0,0.0
1682754462.264155,0,0,35.6,0.8,0.4,0.0
1682754470.4425821,0,0,34.0,0.6,0.2,0.0
1682754478.4154165,0,0,33.2,0.6,0.6,0.0
1682754486.7296684,0,0,38.8,0.8,0.2,0.0
1682754494.7698944,0,0,32.6,1.0,0.0,0.2
1682754502.9163256,0,0,36.0,0.8,0.4,0.0
1682754511.0584967,0,0,32.2,1.6,0.4,0.0
1682754519.4838386,0,0,33.2,0.8,0.0,0.0
1682754527.6326547,0,0,34.6,1.6,0.4,0.0
1682754535.8015165,0,0,34.2,0.6,0.2,0.0
1682754544.232552,0,0,35.0,1.0,0.4,0.0
1682754552.4282472,0,0,36.6,1.0,0.2,0.0
1682754560.5695488,0,0,38.6,1.2,0.2,0.0
1682754568.950907,0,0,39.0,0.6,0.8,0.0
1682754577.1678548,0,0,39.4,1.0,0.6,0.0
1682754585.3962617,0,0,32.8,1.4,0.0,0.0
1682754593.8688316,0,0,35.0,0.8,0.6,0.0
1682754602.137187,0,0,38.2,0.8,0.0,0.0
1682754610.519271,0,0,34.2,0.6,0.4,0.0
1682754618.9771721,0,0,35.0,0.8,0.2,0.0
1682754627.3091478,0,0,33.6,0.8,0.4,0.0
