,time,temp,gas,humidity,pressure,altitude,PM 1.0,PM 2.5,PM10
0,1676678498.0819564,30.802265625,129708,7.74055699528019,1006.7953619252828,53.878402900418116,0,1,1
1,1676678499.959976,30.821015625,23205,7.698012275014816,1006.7919615714496,53.906860080259406,0,1,1
2,1676678501.1518745,30.8778515625,32992,7.646904978402461,1006.7826998953628,53.984370403285894,0,1,1
3,1676678502.343145,30.928828125,42786,7.586103007080792,1006.7799381487206,54.00748338060299,0,1,1
4,1676678503.53426,30.974140625,52109,7.534725165909673,1006.7768798137312,54.03307855707646,0,1,1
5,1676678504.7260313,31.0102734375,60606,7.511769655080908,1006.7713884874084,54.07903557290994,0,1,1
6,1676678505.9177132,31.041328125,68810,7.4839127041940205,1006.7736774542925,54.059879140272365,0,1,1
7,1676678507.109039,31.067890625,76760,7.45594531411698,1006.7704600564585,54.086805649480006,0,1,1
8,1676678508.3006914,31.0940625,83112,7.432743157100627,1006.7755061857351,54.04457445721329,0,1,1
9,1676678509.4926808,31.118671875,89172,7.404732864823384,1006.779796937147,54.00866517753814,0,1,1
10,1676678510.6842434,31.136640625,94064,7.3908706511343905,1006.7697608481551,54.092657356185455,0,1,1
11,1676678511.8759506,31.15265625,98974,7.381730175730205,1006.7707985354725,54.08397290410162,0,1,1
12,1676678513.0672197,31.164375,104167,7.367712843549559,1006.7737715519614,54.05909163480569,0,1,1
13,1676678514.2590876,31.178046875,109792,7.363283804797596,1006.7727887509266,54.06731672125732,0,1,1
14,1676678515.4502583,31.191328125,112201,7.358844894957866,1006.7693916200369,54.09574744475044,0,1,1
15,1676678516.6416893,31.2036328125,116782,7.344842953131837,1006.7750927774291,54.04803427605151,0,1,1
16,1676678517.8334403,31.2098828125,120450,7.340229202946078,1006.7798818207837,54.007954788003886,0,1,1
17,1676678519.0245023,31.2161328125,124539,7.321310084864865,1006.775768908958,54.04237572415695,0,1,1
18,1676678520.2162478,31.2216015625,126594,7.316677471433945,1006.7668287351256,54.117196381882415,0,1,1
19,1676678521.4074469,31.2221875,130410,7.297621804367928,1006.7677784035691,54.109248544714376,0,1,1
20,1676678522.5994709,31.2221875,132769,7.283321552580679,1006.762437232991,54.15394922872477,0,1,1
21,1676678523.7901258,31.2258984375,136972,7.269114657068446,1006.7666713721773,54.11851336325037,0,1,1
22,1676678524.9815292,31.233125,138320,7.269292493606434,1006.77126221593,54.08009234373165,0,1,1
23,1676678526.1734028,31.2438671875,141095,7.250494427350869,1006.7744290565657,54.05358896594949,0,1,1
24,1676678527.3646603,31.2534375,143130,7.250729396322051,1006.7667938198459,54.11748859024877,0,1,1
25,1676678528.5563397,31.258515625,144974,7.246088814097963,1006.773243470477,54.0635111611537,0,1,1
26,1676678529.7484057,31.264375,146612,7.241467468654117,1006.7738372537924,54.0585417747706,0,1,1
27,1676678530.9402652,31.2719921875,148678,7.236889263918063,1006.7701576369979,54.089336611561656,0,1,1
28,1676678532.1318827,31.2801953125,150133,7.2466208632553055,1006.7620856220642,54.15689189544407,0,1,1
29,1676678533.3235612,31.2891796875,152301,7.246841384361644,1006.7641820760272,54.13934647660096,0,1,1
30,1676678534.515685,31.2966015625,153829,7.232727369248484,1006.7744295894144,54.05358450652987,0,1,1
31,1676678535.7074623,31.3071484375,154817,7.23775113356063,1006.7648128170694,54.13406775174924,0,1,1
32,1676678536.8990982,31.316328125,157123,7.242741927405876,1006.7636635230177,54.143686292373644,0,1,1
33,1676678538.0905838,31.3221875,157858,7.2476517220610495,1006.7606944117347,54.16853508084182,0,1,1
34,1676678539.2824943,31.3251171875,159348,7.238191756370019,1006.7565387681154,54.203314176429444,0,1,1
35,1676678540.473561,31.3333203125,161021,7.233627198561723,1006.7591481258414,54.18147612520941,0,1,1
36,1676678541.665209,31.3395703125,161793,7.233780392390289,1006.7674957390888,54.11161418155844,0,1,1
37,1676678542.8570268,31.3415234375,163517,7.219532038537557,1006.7653186834599,54.129834115302536,0,1,1
38,1676678544.0483456,31.345234375,165117,7.205328471956941,1006.7659901625764,54.12421445530847,0,1,1
39,1676678545.234751,31.3426953125,165604,7.200502171834809,1006.7672177352563,54.11394081367389,0,1,1
40,1676678546.4211342,31.338984375,166749,7.252830684795044,1006.7665462091483,54.11956086139308,0,1,1
41,1676678547.6095672,31.331953125,165117,7.395755145585125,1006.7676167109665,54.11060176022508,0,1,1
42,1676678548.7969074,31.3221875,163201,7.658377057514181,1006.7713784053309,54.07911995019361,0,1,1
43,1676678549.9841812,31.30890625,162729,8.080027450147899,1006.7783452918028,54.020813977161446,0,1,1
44,1676678551.1725848,31.2919140625,161175,8.609496565993144,1006.7703940633412,54.08735794879727,0,1,1
45,1676678552.359132,31.27296875,160561,9.12702786280465,1006.7770819158978,54.031387164021105,0,1,1
46,1676678553.5455565,31.2505078125,158451,9.549466438961144,1006.7727284780672,54.06782114653792,0,1,1
47,1676678554.7333167,31.2262890625,160409,9.802396882062514,1006.7762064904048,54.0387136020554,0,1,1
48,1676678555.9221506,31.2028515625,161638,9.928703554107559,1006.7773871897748,54.02883232743306,0,1,1
49,1676678557.1119053,31.179609375,163043,9.908378273784377,1006.7806621733683,54.00142403442332,0,1,1
50,1676678558.2996392,31.155,166093,9.795188058645453,1006.781718373861,53.99258472230387,0,1,1
51,1676678559.4857697,31.129609375,167910,9.569979143472796,1006.7832855085062,53.97946943051767,0,1,1
52,1676678560.671525,31.1040234375,170627,9.257803199040705,1006.7738526075259,54.05841327904888,0,1,1
53,1676678561.8573754,31.081953125,172018,8.941868046064332,1006.7683365071447,54.104577742305175,0,1,1
