Epoch time,Latitude,Longitude,Radiation (cps),Radiation Bi (cps),Radiation K (cps),Radiation Tl (cps)
1682724068.5852962,0,0,20.6,0.4,0.0,0.0
1682724073.9723864,0,0,18.2,0.2,0.6,0.0
1682724079.43909,0,0,15.4,0.6,0.0,0.0
1682724084.8441255,0,0,13.2,0.2,0.2,0.0
1682724090.263308,0,0,18.8,0.4,0.2,0.0
1682724095.6825309,0,0,16.2,0.6,0.0,0.0
1682724101.1145003,0,0,17.6,0.8,0.0,0.0
1682724106.5591998,0,0,16.6,0.2,0.0,0.0
1682724112.0331173,0,0,19.0,0.2,0.0,0.0
1682724117.480763,0,0,14.0,0.6,0.2,0.0
1682724122.9676344,0,0,15.6,0.8,0.2,0.0
1682724128.4822598,0,0,12.4,0.6,0.4,0.0
1682724134.5414429,0,0,14.0,0.8,0.0,0.0
1682724140.0775995,0,0,14.6,0.4,0.2,0.2
1682724145.592096,0,0,13.4,0.6,0.2,0.0
1682724151.1453924,0,0,14.8,0.4,0.0,0.0
1682724156.6881905,0,0,16.2,0.4,0.4,0.0
1682724162.2577682,0,0,14.8,0.0,0.4,0.0
1682724167.8171685,0,0,18.0,0.8,0.0,0.0
1682724173.4112294,0,0,16.2,0.8,0.0,0.0
1682724178.9920037,0,0,18.8,1.0,0.2,0.0
1682724184.5808167,0,0,17.0,1.0,0.0,0.0
1682724190.1888752,0,0,17.2,0.4,0.2,0.0
1682724195.804205,0,0,19.2,0.8,0.0,0.0
1682724201.4324243,0,0,15.4,0.8,0.0,0.0
1682724207.078824,0,0,16.4,0.8,0.0,0.0
1682724212.716697,0,0,17.8,0.6,0.2,0.0
1682724218.3739536,0,0,17.8,0.6,0.2,0.0
1682724224.0615234,0,0,14.8,0.6,0.2,0.0
1682724229.7215626,0,0,18.4,0.6,0.2,0.0
1682724235.4232206,0,0,13.6,0.4,0.0,0.0
1682724241.1179845,0,0,19.0,0.4,0.0,0.0
1682724246.8411827,0,0,20.0,0.6,0.2,0.0
1682724252.5801678,0,0,18.0,0.6,0.0,0.0
1682724258.3318074,0,0,17.0,0.4,0.2,0.0
1682724264.1366625,0,0,15.2,0.2,0.0,0.0
1682724270.048079,0,0,14.8,0.2,0.0,0.0
1682724275.811182,0,0,15.0,0.2,0.0,0.0
1682724281.5715282,0,0,16.8,0.6,0.0,0.0
1682724287.30658,0,0,16.2,0.2,0.0,0.2
1682724293.0477884,0,0,16.8,0.4,0.0,0.0
1682724298.7999148,0,0,15.4,0.0,0.0,0.0
1682724304.5550244,0,0,14.2,0.2,0.2,0.0
1682724310.3377395,0,0,12.4,0.2,0.2,0.0
1682724316.124084,0,0,17.0,0.2,0.2,0.2
1682724321.9369478,0,0,18.8,0.2,0.0,0.0
1682724327.7406602,0,0,15.8,0.4,0.0,0.0
1682724333.5434859,0,0,17.2,0.4,0.0,0.0
1682724339.3654077,0,0,16.4,0.4,0.0,0.0
1682724345.202531,0,0,13.6,0.4,0.0,0.0
1682724351.0439754,0,0,17.0,0.6,0.0,0.0
1682724356.9119613,0,0,14.8,0.2,0.0,0.0
1682724362.8746042,0,0,21.0,0.6,0.4,0.0
1682724368.9647217,0,0,17.2,0.4,0.0,0.0
1682724374.925579,0,0,17.6,0.0,0.2,0.2
1682724380.9349105,0,0,17.8,0.4,0.0,0.0
1682724386.9876273,0,0,14.2,0.8,0.0,0.0
1682724392.9105031,0,0,17.0,0.4,0.2,0.0
1682724398.847064,0,0,16.6,0.4,0.6,0.2
1682724404.7874978,0,0,15.6,0.6,0.2,0.0
1682724410.7426162,0,0,14.6,0.6,0.4,0.0
1682724416.7163463,0,0,18.6,1.2,0.2,0.0
1682724422.690076,0,0,15.2,0.2,0.0,0.0
1682724428.666843,0,0,18.4,0.0,0.0,0.2
1682724434.6586425,0,0,15.6,0.6,0.0,0.0
1682724440.7580626,0,0,16.4,1.4,0.2,0.0
1682724447.000207,0,0,19.4,0.8,0.2,0.0
1682724453.1775897,0,0,19.2,0.6,0.2,0.2
1682724459.3032944,0,0,19.8,0.6,0.4,0.0
1682724465.3474941,0,0,17.4,0.2,0.0,0.0
1682724471.4047942,0,0,16.0,0.2,0.2,0.0
1682724477.4775505,0,0,19.4,0.6,0.2,0.2
1682724483.551061,0,0,15.6,0.4,0.0,0.0
1682724489.6392515,0,0,19.8,0.8,0.0,0.2
1682724495.7381809,0,0,13.4,0.4,0.2,0.0
1682724501.9581041,0,0,17.2,0.8,0.0,0.0
1682724508.1360843,0,0,17.0,0.6,0.0,0.0
1682724515.0728807,0,0,16.0,0.0,0.0,0.0
1682724521.2316663,0,0,17.2,0.6,0.0,0.0
1682724527.3929162,0,0,20.8,0.2,0.0,0.0
1682724533.5692158,0,0,15.2,0.0,0.0,0.0
1682724539.7506392,0,0,15.6,0.0,0.0,0.0
1682724545.949115,0,0,16.8,0.4,0.0,0.0
1682724552.2514403,0,0,14.0,0.4,0.0,0.0
1682724558.5373375,0,0,13.2,1.2,0.0,0.0
1682724564.8947248,0,0,15.8,0.2,0.0,0.0
1682724571.4471543,0,0,16.6,0.4,0.0,0.0
1682724577.6910224,0,0,16.6,0.4,0.4,0.0
1682724583.9444067,0,0,16.6,0.4,0.2,0.0
1682724590.2037613,0,0,14.8,0.8,0.0,0.0
1682724596.5763528,0,0,16.4,0.4,0.0,0.0
1682724602.9250126,0,0,15.8,0.0,0.2,0.0
1682724609.3383458,0,0,17.0,0.2,0.2,0.0
1682724615.633452,0,0,16.4,1.2,0.4,0.0
1682724622.4034977,0,0,16.8,0.6,0.2,0.0
1682724628.9427807,0,0,16.6,0.0,0.2,0.0
1682724635.3668802,0,0,18.0,0.6,0.2,0.0
1682724641.8243768,0,0,18.2,0.2,0.0,0.0
1682724648.2774332,0,0,15.2,0.2,0.0,0.0
1682724654.642515,0,0,17.0,0.4,0.2,0.0
1682724661.0197608,0,0,17.0,0.2,0.0,0.0
1682724667.4131927,0,0,18.2,0.6,0.0,0.0
1682724673.9893615,0,0,13.4,0.2,0.2,0.0
1682724680.4948652,0,0,18.4,0.4,0.6,0.0
1682724687.0081048,0,0,17.0,0.4,0.2,0.0
1682724693.511917,0,0,17.8,0.2,0.2,0.0
1682724699.9756274,0,0,18.8,0.2,0.2,0.0
1682724706.419981,0,0,17.2,0.4,0.0,0.2
1682724712.872307,0,0,19.6,0.6,0.2,0.0
