,time,temp,gas,humidity,pressure,altitude,PM 1.0,PM 2.5,PM10
101,1676679911.1874413,24.7180859375,237426,9.491349674676753,1006.4811642885315,56.50821636893964,0,1,1
102,1676679912.3789287,24.7329296875,238278,9.405724551217533,1006.4789677398036,56.526603676387616,0,1,1
103,1676679913.5699673,24.7579296875,240873,9.368240801495975,1006.4757296760229,56.55370956466753,0,1,1
104,1676679914.760908,24.7846875,240698,9.144690448733956,1006.4647829753244,56.64534510964277,0,1,1
105,1676679915.9524553,24.8219921875,234738,9.126709487530684,1006.4657656353827,56.63711916527918,0,1,1
106,1676679917.143525,24.8809765625,228278,9.639971488415362,1006.4756970115163,56.55398300018389,0,1,1
107,1676679918.334615,24.9434765625,229542,10.151321267238044,1006.4825390131982,56.496708566512794,0,1,1
108,1676679919.526063,25.0091015625,231302,10.32224370469056,1006.4803603188216,56.514946394898175,0,1,1
109,1676679920.7169232,25.0753125,235404,10.179684036988501,1006.4773549405478,56.54010443821174,0,1,1
110,1676679921.908397,25.141328125,237426,9.916961005329739,1006.4898834053816,56.435228970016226,0,1,1
111,1676679923.099246,25.21359375,239137,9.64062521729419,1006.4914299495871,56.42228296014881,0,1,1
112,1676679924.2901316,25.2825390625,241574,9.393552123940953,1006.4892986926533,56.440123562240515,0,1,1
113,1676679925.480847,25.3442578125,242103,9.20410284915029,1006.4859380414276,56.46825539973968,0,1,1
114,1676679926.6724405,25.4020703125,243704,8.96238040366443,1006.4885361610349,56.446506668284734,0,1,1
115,1676679927.8634121,25.4626171875,244242,8.825944170870896,1006.484994226245,56.47615604146876,0,1,1
116,1676679929.0543056,25.5122265625,245507,8.660813143152197,1006.4882955971408,56.44852041490131,0,1,1
117,1676679930.2448502,25.5567578125,246969,8.5005195805698,1006.4921255357658,56.416460263727735,0,1,1
118,1676679931.4358537,25.6032421875,246785,8.354720525222568,1006.4797193646733,56.52031182161742,0,1,1
119,1676679932.6268687,25.6680859375,245689,8.233264246463666,1006.4760699352853,56.55086124514185,0,1,1
120,1676679933.8184342,25.738984375,248077,8.126267619686713,1006.4734504569059,56.57278898991898,0,1,1
121,1676679935.009442,25.8051953125,249945,8.023951012881724,1006.4737555589387,56.570234967794846,0,1,1
122,1676679936.2008393,25.8606640625,250322,7.940322331458585,1006.4759440196596,56.55191528817119,0,1,1
123,1676679937.3923433,25.894453125,256714,7.851464500371126,1006.4692502160167,56.60794944919692,0,1,1
124,1676679938.5833502,25.9503125,250134,7.76794557401487,1006.4667557960535,56.62883043913357,0,1,1
125,1676679939.7742603,26.0102734375,254938,7.717578055700043,1006.4709349161021,56.59384671312969,0,1,1
126,1676679940.9655075,26.0649609375,249757,7.662374214294896,1006.4735652613665,56.571827956810594,0,1,1
127,1676679942.156482,26.0925,257111,7.611222171617981,1006.472544626571,56.58037173796909,0,1,1
128,1676679943.3474777,26.1094921875,259119,7.550410656800267,1006.4755209191532,56.555457074481566,0,1,1
129,1676679944.5383003,26.1274609375,257511,7.50377448592602,1006.4747891557557,56.561582689434694,0,1,1
130,1676679945.7294781,26.1508984375,255724,7.461994177419503,1006.4829717762118,56.493085915546885,0,1,1
131,1676679946.9205358,26.189375,256912,7.425294902549963,1006.485639753695,56.470752354588,0,1,1
132,1676679948.1120243,26.23234375,256515,7.402819057096748,1006.4850246549717,56.475901323635966,0,1,1
133,1676679949.303541,26.27765625,257311,7.385102637871216,1006.4882217347622,56.449138712731184,0,1,1
134,1676679950.4947467,26.3282421875,259119,7.353404664966959,1006.4805697974876,56.51319284973269,0,1,1
135,1676679951.6860454,26.365546875,259728,7.316688486402886,1006.4724626658734,56.58105783506787,0,1,1
136,1676679952.8775058,26.38,259525,7.28413263728435,1006.4659799306845,56.635325279017984,0,1,1
137,1676679954.0684762,26.3969921875,254938,7.430341164788833,1006.4689354902849,56.61058404127498,0,1,1
138,1676679955.2598329,26.40734375,251080,7.722864555302447,1006.4681355322004,56.61728055180769,0,1,1
139,1676679956.4517474,26.416328125,246418,8.096780365953697,1006.4704083033408,56.59825502140095,0,1,1
140,1676679957.6426463,26.414375,242634,8.471836682748467,1006.474293702956,56.565730142811546,0,1,1
141,1676679958.83383,26.4190625,242990,8.805532125883836,1006.4801662643597,56.51657082436563,0,1,1
142,1676679960.0248134,26.4071484375,241223,9.106344481587588,1006.4748857243285,56.56077431059579,0,1,1
143,1676679961.2155213,26.3919140625,236917,9.398335336306223,1006.4694944438885,56.605905000312376,0,1,1
144,1676679962.406681,26.3708203125,243346,9.623581013116178,1006.4704556671167,56.59785853620462,0,1,1
145,1676679963.5976658,26.3462109375,238107,9.786525600643033,1006.4780533532793,56.53425801474581,0,1,1
146,1676679964.7885454,26.322578125,243883,9.882195790211842,1006.4784050640042,56.53131384022957,0,1,1
147,1676679965.9800456,26.2925,239655,9.958429912349107,1006.4753154117409,56.55717738328192,0,1,1
148,1676679967.1711564,26.2591015625,246602,9.947709226800958,1006.4685762851349,56.613590974628664,0,1,1
149,1676679968.362623,26.2290234375,248821,9.816558698523398,1006.4637122069852,56.65430862452331,0,1,1
150,1676679969.5534182,26.2221875,247891,9.657452303766558,1006.4631683393953,56.658861400527236,0,1,1
